level,date,state_fips,state_postal_code,county_fips,county_name,population_staying_at_home,population_not_staying_at_home,number_of_trips,number_of_trips_<1,number_of_trips_1-3,number_of_trips_3-5,number_of_trips_5-10,number_of_trips_10-25,number_of_trips_25-50,number_of_trips_50-100,number_of_trips_100-250,number_of_trips_250-500,number_of_trips_>=500,row_id,week,month
County,2021-08-25,06,CA,06083,Santa Barbara County,92520,353979,1347214,386025,372500,171556,170453,146935,72510,17573,7757,1213,692,06-06083-20210825,34,8
County,2021-08-26,06,CA,06083,Santa Barbara County,94217,352282,1228636,338166,336111,152094,164212,147389,65028,17927,6153,1038,518,06-06083-20210826,34,8
County,2021-08-27,06,CA,06083,Santa Barbara County,90767,355732,1297869,330873,373659,163118,170186,149356,74906,21772,11376,1941,682,06-06083-20210827,34,8
County,2021-08-28,06,CA,06083,Santa Barbara County,93426,353073,1257291,327574,345869,165367,165897,148441,68912,22156,11118,1277,680,06-06083-20210828,34,8
County,2021-08-29,06,CA,06083,Santa Barbara County,97702,348797,1106953,321538,290758,126448,132298,129545,67090,23700,13061,1628,887,06-06083-20210829,35,8
County,2021-08-30,06,CA,06083,Santa Barbara County,91515,354984,1353125,390178,353154,171905,178530,156368,68975,24149,7803,1381,682,06-06083-20210830,35,8
County,2021-08-31,06,CA,06083,Santa Barbara County,92880,353619,1453343,433020,394009,170806,190524,157407,75793,21528,8147,1377,732,06-06083-20210831,35,8
County,2021-09-01,06,CA,06083,Santa Barbara County,99545,346954,1317295,370390,343314,164916,181572,150242,72751,23561,8833,1119,597,06-06083-20210901,35,9
County,2021-09-02,06,CA,06083,Santa Barbara County,98894,347605,1255871,369391,325377,149028,166809,140750,74270,20048,8382,1106,710,06-06083-20210902,35,9
County,2021-09-03,06,CA,06083,Santa Barbara County,96969,349530,1316860,370090,350709,166644,168596,154562,72425,23082,8786,1222,744,06-06083-20210903,35,9
County,2021-09-04,06,CA,06083,Santa Barbara County,93019,353480,1535879,448009,436685,185075,191801,156265,82535,22482,10896,1334,797,06-06083-20210904,35,9
County,2021-09-05,06,CA,06083,Santa Barbara County,96848,349651,1512057,471156,406510,181742,179655,158617,81313,21714,9393,1211,746,06-06083-20210905,36,9
County,2021-09-06,06,CA,06083,Santa Barbara County,103883,342616,1233117,348397,330839,156450,160196,138938,70794,18097,7674,1081,651,06-06083-20210906,36,9
County,2021-09-07,06,CA,06083,Santa Barbara County,94834,351665,1408769,404170,377503,176919,194669,157005,67897,20824,7956,1091,735,06-06083-20210907,36,9
County,2021-09-08,06,CA,06083,Santa Barbara County,98997,347502,1322075,353718,341951,180733,185992,159340,68355,21999,8273,1057,657,06-06083-20210908,36,9
County,2021-09-09,06,CA,06083,Santa Barbara County,91307,355192,1308051,347744,355451,160410,185955,156524,73763,19095,7157,1327,625,06-06083-20210909,36,9
County,2021-09-10,06,CA,06083,Santa Barbara County,86295,360204,1347460,356926,386958,160800,187339,151211,68034,21267,12356,1807,762,06-06083-20210910,36,9
County,2021-09-11,06,CA,06083,Santa Barbara County,97481,349018,1321832,361065,348355,165842,185167,152143,68547,25816,12818,1278,801,06-06083-20210911,36,9
County,2021-09-12,06,CA,06083,Santa Barbara County,106455,340044,1155554,321508,299339,149850,154380,129561,61122,23539,14062,1389,804,06-06083-20210912,37,9
County,2021-09-13,06,CA,06083,Santa Barbara County,93520,352979,1388017,402771,375372,168863,183729,159189,69031,19586,7790,1030,656,06-06083-20210913,37,9
County,2021-09-14,06,CA,06083,Santa Barbara County,104574,341925,1301272,348454,351046,162332,183607,153686,73140,18666,8536,1037,768,06-06083-20210914,37,9
County,2021-09-15,06,CA,06083,Santa Barbara County,95288,351211,1565529,454266,423614,191534,212141,177810,74074,20360,9705,1180,845,06-06083-20210915,37,9
County,2021-09-16,06,CA,06083,Santa Barbara County,102902,343597,1343993,384956,348543,168255,177912,162864,70215,20440,8919,1112,777,06-06083-20210916,37,9
County,2021-09-17,06,CA,06083,Santa Barbara County,88297,358202,1364458,375738,364945,176374,165345,166875,75451,24502,12831,1616,781,06-06083-20210917,37,9
County,2021-09-18,06,CA,06083,Santa Barbara County,102202,344297,1327139,361020,357494,172383,174827,148054,74136,24589,12662,1156,818,06-06083-20210918,37,9
County,2021-09-19,06,CA,06083,Santa Barbara County,112286,334213,1069738,281213,273325,138848,152024,120095,62722,23608,15538,1417,948,06-06083-20210919,38,9
County,2021-09-20,06,CA,06083,Santa Barbara County,94191,352308,1329387,389759,359000,156196,165919,155704,71524,19607,9732,1190,756,06-06083-20210920,38,9
County,2021-09-21,06,CA,06083,Santa Barbara County,98724,347775,1251893,341004,315387,157869,174356,158308,71963,21970,8874,1349,813,06-06083-20210921,38,9
County,2021-09-22,06,CA,06083,Santa Barbara County,93823,352676,1296938,339526,350391,161025,172231,166422,76040,22575,6929,1251,548,06-06083-20210922,38,9
County,2021-09-23,06,CA,06083,Santa Barbara County,93359,353140,1362164,406288,345447,164919,171968,164846,76328,21941,8381,1456,590,06-06083-20210923,38,9
County,2021-09-24,06,CA,06083,Santa Barbara County,90165,356334,1326698,355288,354218,167803,185970,152572,73286,22148,12830,2033,550,06-06083-20210924,38,9
County,2021-09-25,06,CA,06083,Santa Barbara County,93271,353228,1239419,341447,341431,158949,152536,139376,65200,25595,12916,1364,605,06-06083-20210925,38,9
County,2021-09-26,06,CA,06083,Santa Barbara County,98620,347879,1009320,262988,270609,122934,120869,131902,59645,24250,13470,1880,773,06-06083-20210926,39,9
County,2021-09-27,06,CA,06083,Santa Barbara County,94111,352388,1246776,340595,320181,162246,161742,157066,73773,20120,9016,1569,468,06-06083-20210927,39,9
County,2021-09-28,06,CA,06083,Santa Barbara County,95674,350825,1239811,325588,340221,156679,168149,151747,70093,18421,7083,1383,447,06-06083-20210928,39,9
County,2021-09-29,06,CA,06083,Santa Barbara County,95349,351150,1281164,381996,343680,168809,154285,143073,61021,17672,8820,1390,418,06-06083-20210929,39,9
County,2021-09-30,06,CA,06083,Santa Barbara County,95866,350633,1295691,369930,356835,153983,163665,151051,69647,20157,8483,1458,482,06-06083-20210930,39,9
County,2021-10-01,06,CA,06083,Santa Barbara County,94089,352410,1326257,362504,347738,176272,180934,144872,77454,20800,13202,2077,404,06-06083-20211001,39,10
County,2021-10-02,06,CA,06083,Santa Barbara County,95350,351149,1209112,344325,340442,151850,148275,122226,67116,21920,11033,1472,453,06-06083-20211002,39,10
County,2021-10-03,06,CA,06083,Santa Barbara County,100165,346334,1082466,318102,302582,131790,126659,113344,55875,17874,13911,1783,546,06-06083-20211003,40,10
County,2021-10-04,06,CA,06083,Santa Barbara County,97626,348873,1290276,386701,366228,153323,152817,134479,66305,19147,9254,1461,561,06-06083-20211004,40,10
County,2021-10-05,06,CA,06083,Santa Barbara County,93773,352726,1251823,334796,361229,165707,152630,135215,74759,17592,7631,1764,500,06-06083-20211005,40,10
County,2021-10-06,06,CA,06083,Santa Barbara County,94522,351977,1251920,368908,332944,155658,155507,136651,71001,20973,8073,1581,624,06-06083-20211006,40,10
County,2021-10-07,06,CA,06083,Santa Barbara County,99377,347122,1442754,445607,391833,172361,172211,149652,75975,22027,10783,1716,589,06-06083-20211007,40,10
County,2021-10-08,06,CA,06083,Santa Barbara County,100531,345968,1403776,425059,380347,166570,174229,148481,74123,21840,10800,1705,622,06-06083-20211008,40,10
County,2021-10-09,06,CA,06083,Santa Barbara County,99472,347027,1267941,365660,344655,168239,151796,129701,68994,25115,11623,1519,639,06-06083-20211009,40,10
County,2021-10-10,06,CA,06083,Santa Barbara County,109339,337160,1190941,344668,317457,145538,145942,132575,70836,21067,10732,1434,692,06-06083-20211010,41,10
County,2021-10-11,06,CA,06083,Santa Barbara County,98739,347760,1496975,486368,405431,171949,178945,144207,74017,22277,11391,1577,813,06-06083-20211011,41,10
County,2021-10-12,06,CA,06083,Santa Barbara County,102887,343612,1343201,404418,368914,157986,173292,137911,67867,20020,10489,1551,753,06-06083-20211012,41,10
County,2021-10-13,06,CA,06083,Santa Barbara County,104232,342267,1361397,408974,376710,163996,166128,136299,73254,22982,10823,1469,762,06-06083-20211013,41,10
County,2021-10-14,06,CA,06083,Santa Barbara County,102384,344115,1373341,414309,376341,165593,169465,144295,70650,20721,9906,1314,747,06-06083-20211014,41,10
County,2021-10-15,06,CA,06083,Santa Barbara County,100877,345622,1578611,520762,436203,181850,178527,150793,73864,22141,12060,1590,821,06-06083-20211015,41,10
County,2021-10-16,06,CA,06083,Santa Barbara County,104209,342290,1300324,408243,347873,159562,146574,128295,71326,22227,14148,1414,662,06-06083-20211016,41,10
County,2021-10-17,06,CA,06083,Santa Barbara County,109953,336546,1246374,375401,339364,152146,153482,125912,65440,21904,10696,1309,720,06-06083-20211017,42,10
County,2021-10-18,06,CA,06083,Santa Barbara County,98845,347654,1339805,426958,367492,157627,157679,134752,65525,18709,9064,1286,713,06-06083-20211018,42,10
County,2021-10-19,06,CA,06083,Santa Barbara County,100616,345883,1416815,459285,387030,171555,160589,135413,70993,19420,10279,1528,723,06-06083-20211019,42,10
County,2021-10-20,06,CA,06083,Santa Barbara County,103258,343241,1399214,448646,378670,171925,159884,137751,68343,20599,11213,1431,752,06-06083-20211020,42,10
County,2021-10-21,06,CA,06083,Santa Barbara County,102656,343843,1374064,430400,371390,166322,160809,141173,69571,21781,10362,1402,854,06-06083-20211021,42,10
County,2021-10-22,06,CA,06083,Santa Barbara County,102799,343700,1408771,433981,385513,170069,168405,144515,71552,20504,11900,1603,729,06-06083-20211022,42,10
County,2021-10-23,06,CA,06083,Santa Barbara County,104527,341972,1400397,448970,379568,168793,162221,132494,68320,24131,13743,1399,758,06-06083-20211023,42,10
County,2021-10-24,06,CA,06083,Santa Barbara County,107571,338928,1188542,378134,318666,141658,135285,114048,61294,22417,14496,1634,910,06-06083-20211024,43,10
County,2021-10-25,06,CA,06083,Santa Barbara County,102499,344000,1545760,494709,421713,190696,179554,148846,77690,20772,9530,1403,847,06-06083-20211025,43,10
County,2021-10-26,06,CA,06083,Santa Barbara County,105274,341225,1414534,452323,377888,167612,171393,141362,72929,19346,9536,1369,776,06-06083-20211026,43,10
County,2021-10-27,06,CA,06083,Santa Barbara County,106126,340373,1242839,367419,338687,152870,153946,134655,65692,18635,8965,1239,731,06-06083-20211027,43,10
County,2021-10-28,06,CA,06083,Santa Barbara County,100962,345537,1531306,497363,429831,184515,173073,142018,75267,18416,8731,1334,758,06-06083-20211028,43,10
County,2021-10-29,06,CA,06083,Santa Barbara County,103197,343302,1502085,466200,411007,180724,178830,151229,75399,23993,12286,1570,847,06-06083-20211029,43,10
County,2021-10-30,06,CA,06083,Santa Barbara County,106310,340189,1323679,402684,359835,160254,160055,128431,72007,25620,12730,1278,785,06-06083-20211030,43,10
County,2021-10-31,06,CA,06083,Santa Barbara County,110590,335909,1143758,346623,314156,136309,136121,108726,61755,23031,14489,1703,845,06-06083-20211031,44,10
County,2021-11-01,06,CA,06083,Santa Barbara County,102378,344121,1546430,514311,430165,175904,176373,143653,74646,19721,9592,1208,857,06-06083-20211101,44,11
County,2021-11-02,06,CA,06083,Santa Barbara County,105061,341438,1526036,488900,423710,180262,176448,150617,72548,21537,9950,1259,805,06-06083-20211102,44,11
County,2021-11-03,06,CA,06083,Santa Barbara County,106747,339752,1425018,438437,388300,172167,172868,146458,74631,20614,9446,1333,764,06-06083-20211103,44,11
County,2021-11-04,06,CA,06083,Santa Barbara County,106094,340405,1375591,429852,371551,162702,169311,138518,71575,20474,9610,1231,767,06-06083-20211104,44,11
County,2021-11-05,06,CA,06083,Santa Barbara County,101426,345073,1540910,495018,428766,178452,175158,146182,78498,23441,13044,1501,850,06-06083-20211105,44,11
County,2021-11-06,06,CA,06083,Santa Barbara County,106553,339946,1378583,419464,381149,166071,159223,136852,74648,25839,13122,1393,822,06-06083-20211106,44,11
County,2021-11-07,06,CA,06083,Santa Barbara County,77019,369480,867888,222731,260706,102402,127718,79405,53872,8311,10134,1739,870,06-06083-20211107,45,11
County,2021-11-08,06,CA,06083,Santa Barbara County,111306,335193,1344734,425549,369276,154361,163800,131092,70138,19453,9139,1188,738,06-06083-20211108,45,11
County,2021-11-09,06,CA,06083,Santa Barbara County,106095,340404,1465846,468913,416682,171287,162959,142841,73027,19195,8859,1348,735,06-06083-20211109,45,11
County,2021-11-10,06,CA,06083,Santa Barbara County,106219,340280,1496352,478256,416705,183973,171401,140319,72994,20788,9800,1375,741,06-06083-20211110,45,11
County,2021-11-11,06,CA,06083,Santa Barbara County,107307,339192,1442720,457058,396176,167271,176407,141760,73184,19279,9557,1288,740,06-06083-20211111,45,11
County,2021-11-12,06,CA,06083,Santa Barbara County,107436,339063,1451153,452154,402244,166820,175094,141728,74701,22897,13103,1605,807,06-06083-20211112,45,11
County,2021-11-13,06,CA,06083,Santa Barbara County,107771,338728,1366545,427938,381107,166170,155252,124627,70350,25744,13308,1309,740,06-06083-20211113,45,11
County,2021-11-14,06,CA,06083,Santa Barbara County,111955,334544,1222496,388836,336534,143039,136299,113960,61641,24045,15674,1680,788,06-06083-20211114,46,11
County,2021-11-15,06,CA,06083,Santa Barbara County,105420,341079,1503636,483603,418481,172399,177203,148479,71985,19907,9490,1307,782,06-06083-20211115,46,11
County,2021-11-16,06,CA,06083,Santa Barbara County,105572,340927,1465586,466974,405361,168833,174599,143765,73299,20404,10233,1324,794,06-06083-20211116,46,11
County,2021-11-17,06,CA,06083,Santa Barbara County,104129,342370,1575467,514178,441468,185194,178324,148205,74080,22201,9785,1281,751,06-06083-20211117,46,11
County,2021-11-18,06,CA,06083,Santa Barbara County,111585,334914,1246741,369114,340991,152878,152454,132819,68316,19292,9032,1185,660,06-06083-20211118,46,11
County,2021-11-19,06,CA,06083,Santa Barbara County,101863,344636,1566448,505971,430550,182943,180254,150256,77154,22976,13729,1711,904,06-06083-20211119,46,11
County,2021-11-20,06,CA,06083,Santa Barbara County,107667,338832,1370742,423596,375881,162823,164836,128247,73377,26553,13303,1386,740,06-06083-20211120,46,11
County,2021-11-21,06,CA,06083,Santa Barbara County,114475,332024,1161805,364876,316238,136231,132270,110434,60022,24061,15112,1657,904,06-06083-20211121,47,11
County,2021-11-22,06,CA,06083,Santa Barbara County,110533,335966,1296340,393336,349816,159049,157899,135795,69212,19405,9847,1210,771,06-06083-20211122,47,11
County,2021-11-23,06,CA,06083,Santa Barbara County,103628,342871,1522948,487674,420332,178159,181618,145783,74254,22175,10823,1306,824,06-06083-20211123,47,11
County,2021-11-24,06,CA,06083,Santa Barbara County,103693,342806,1511501,485635,417786,174560,181898,142905,73664,21485,11127,1522,919,06-06083-20211124,47,11
County,2021-11-25,06,CA,06083,Santa Barbara County,101572,344927,1552754,505049,439463,182513,174701,141800,73774,21708,11321,1503,922,06-06083-20211125,47,11
County,2021-11-26,06,CA,06083,Santa Barbara County,109044,337455,1300583,394303,356210,157696,154956,133201,69985,20067,11880,1414,871,06-06083-20211126,47,11
County,2021-11-27,06,CA,06083,Santa Barbara County,102339,344160,1522458,492574,425234,178853,176067,141776,72740,21029,11790,1490,905,06-06083-20211127,47,11
County,2021-11-28,06,CA,06083,Santa Barbara County,107950,338549,1413468,452755,395334,164235,160778,135483,69754,20764,11922,1514,929,06-06083-20211128,48,11
County,2021-11-29,06,CA,06083,Santa Barbara County,105650,340849,1490988,483967,422284,173611,162255,139259,72647,22890,11719,1468,888,06-06083-20211129,48,11
County,2021-11-30,06,CA,06083,Santa Barbara County,112450,334049,1291521,390247,358505,156733,149975,132274,69676,20552,11293,1431,835,06-06083-20211130,48,11
County,2021-12-01,06,CA,06083,Santa Barbara County,104801,341698,1449211,447320,393216,179040,188164,135693,71609,20916,10975,1423,855,06-06083-20211201,48,12
County,2021-12-02,06,CA,06083,Santa Barbara County,106106,340393,1460457,457061,394618,177756,194319,134932,68637,20430,10458,1378,868,06-06083-20211202,48,12
County,2021-12-03,06,CA,06083,Santa Barbara County,102621,343878,1526924,484772,418775,182563,194508,140688,69460,22491,11306,1491,870,06-06083-20211203,48,12
County,2021-12-04,06,CA,06083,Santa Barbara County,108816,337683,1340109,389620,352983,172747,190922,130542,69174,20399,11452,1410,860,06-06083-20211204,48,12
County,2021-12-05,06,CA,06083,Santa Barbara County,108389,338110,1350620,420034,360287,166112,175484,123140,66034,23007,13910,1671,941,06-06083-20211205,49,12
County,2021-12-06,06,CA,06083,Santa Barbara County,106654,339845,1485258,463858,395753,184415,197360,141525,70015,20286,9837,1381,828,06-06083-20211206,49,12
County,2021-12-07,06,CA,06083,Santa Barbara County,104585,341914,1547894,487939,418954,189083,196617,149215,72820,21105,9881,1414,866,06-06083-20211207,49,12
County,2021-12-08,06,CA,06083,Santa Barbara County,106524,339975,1473385,439409,390864,188279,204159,143520,73693,20842,10429,1375,815,06-06083-20211208,49,12
County,2021-12-09,06,CA,06083,Santa Barbara County,104610,341889,1516538,462794,394959,190285,217633,144764,73073,20552,10249,1398,831,06-06083-20211209,49,12
County,2021-12-10,06,CA,06083,Santa Barbara County,104008,342491,1529287,464973,397604,192055,216509,147109,74249,21972,12351,1602,863,06-06083-20211210,49,12
County,2021-12-11,06,CA,06083,Santa Barbara County,109664,336835,1218770,335194,321293,161514,177278,123747,63214,22826,11529,1370,805,06-06083-20211211,49,12
County,2021-12-12,06,CA,06083,Santa Barbara County,109299,337200,1341838,393818,347524,165811,195009,137009,69044,20859,10528,1405,831,06-06083-20211212,50,12
